time,vehicle_id,speed,acceleration,lane_position,lane_index
140.7,normal_flow.33,15.404,0.543,54.503,1
140.7,normal_flow.34,10.01,0.729,0.359,1
140.7,normal_flow.35,4.94,-2.983,0.085,0
140.7,normal_flow.36,10.768,-0.137,43.371,2
140.7,normal_flow.37,4.896,2.553,10.011,2
140.8,normal_flow.33,15.456,0.514,56.048,1
140.8,normal_flow.34,10.196,1.861,1.378,1
140.8,normal_flow.35,4.639,-3.009,0.549,0
140.8,normal_flow.36,10.745,-0.235,44.445,2
140.8,normal_flow.37,5.15,2.542,10.526,2
140.9,normal_flow.33,15.504,0.486,57.599,1
140.9,normal_flow.34,10.377,1.804,2.416,1
140.9,normal_flow.35,4.347,-2.92,0.983,0
140.9,normal_flow.36,10.712,-0.333,45.516,2
140.9,normal_flow.37,5.403,2.531,11.067,2
141.0,normal_flow.33,15.55,0.459,59.154,1
141.0,normal_flow.34,10.551,1.746,3.471,1
141.0,normal_flow.35,4.064,-2.831,1.39,0
141.0,normal_flow.36,10.668,-0.432,46.583,2
141.0,normal_flow.37,5.655,2.517,11.632,2
141.1,normal_flow.33,15.594,0.434,60.713,1
141.1,normal_flow.34,10.72,1.687,4.543,1
141.1,normal_flow.35,3.79,-2.739,1.769,0
141.1,normal_flow.36,10.615,-0.532,47.645,2
141.1,normal_flow.37,5.905,2.502,12.223,2
141.2,normal_flow.33,15.635,0.409,62.276,1
141.2,normal_flow.34,10.883,1.627,5.632,1
141.2,normal_flow.35,4.044,2.538,2.173,0
141.2,normal_flow.36,10.552,-0.633,48.7,2
141.2,normal_flow.37,6.153,2.484,12.838,2
141.3,normal_flow.33,15.673,0.386,63.844,1
141.3,normal_flow.34,11.04,1.566,6.736,1
141.3,normal_flow.35,4.297,2.529,2.603,0
141.3,normal_flow.36,10.498,-0.536,49.75,2
141.3,normal_flow.37,6.401,2.471,13.478,2
141.4,normal_flow.33,15.71,0.364,65.415,1
141.4,normal_flow.34,11.19,1.506,7.855,1
141.4,normal_flow.35,4.548,2.517,3.058,0
141.4,normal_flow.36,10.447,-0.515,50.794,2
141.4,normal_flow.37,6.646,2.456,14.143,2
141.5,normal_flow.33,15.744,0.344,66.989,1
141.5,normal_flow.34,11.335,1.444,8.988,1
141.5,normal_flow.35,4.798,2.502,3.537,0
141.5,normal_flow.36,10.398,-0.492,51.834,2
141.5,normal_flow.37,6.89,2.435,14.831,2
141.6,normal_flow.33,15.776,0.324,68.567,1
141.6,normal_flow.34,11.473,1.383,10.135,1
141.6,normal_flow.35,5.047,2.484,4.042,0
141.6,normal_flow.36,10.351,-0.467,52.869,2
141.6,normal_flow.37,7.131,2.411,15.545,2
141.7,normal_flow.33,15.807,0.305,70.147,1
141.7,normal_flow.34,11.605,1.323,11.296,1
141.7,normal_flow.35,5.293,2.463,4.571,0
141.7,normal_flow.36,10.307,-0.441,53.9,2
141.7,normal_flow.37,7.369,2.385,16.281,2
141.8,normal_flow.33,15.836,0.287,71.731,1
141.8,normal_flow.34,11.731,1.263,12.469,1
141.8,normal_flow.35,5.537,2.439,5.125,0
141.8,normal_flow.36,10.266,-0.413,54.927,2
141.8,normal_flow.37,7.605,2.356,17.042,2
141.9,normal_flow.34,11.852,1.203,13.654,1
141.9,normal_flow.35,5.778,2.411,5.703,0
141.9,normal_flow.36,10.217,-0.481,55.948,2
141.9,normal_flow.37,7.837,2.324,17.826,2
142.0,normal_flow.34,11.971,1.193,14.851,1
142.0,normal_flow.35,6.016,2.38,0.275,0
142.0,normal_flow.36,10.157,-0.602,56.964,2
142.0,normal_flow.37,8.066,2.289,18.632,2
142.1,normal_flow.34,12.085,1.135,16.06,1
142.1,normal_flow.35,6.251,2.345,0.9,0
142.1,normal_flow.36,10.085,-0.723,57.973,2
142.1,normal_flow.37,8.291,2.252,19.461,2
142.2,normal_flow.34,12.192,1.079,17.279,1
142.2,normal_flow.35,6.481,2.307,1.548,0
142.2,normal_flow.36,10.0,-0.847,58.973,2
142.2,normal_flow.37,8.512,2.211,20.313,2
142.3,normal_flow.34,12.295,1.024,18.508,1
142.3,normal_flow.35,6.708,2.264,2.219,0
142.3,normal_flow.36,9.903,-0.971,59.963,2
142.3,normal_flow.37,8.729,2.167,21.186,2
142.4,normal_flow.34,12.392,0.97,19.748,1
142.4,normal_flow.35,6.93,2.218,2.912,0
142.4,normal_flow.36,9.794,-1.096,60.942,2
142.4,normal_flow.37,8.941,2.12,22.08,2
142.5,normal_flow.34,12.484,0.918,20.996,1
142.5,normal_flow.35,7.147,2.168,3.626,0
142.5,normal_flow.36,9.671,-1.222,61.909,2
142.5,normal_flow.37,9.148,2.069,22.994,2
142.5,normal_flow.38,0.0,0.0,5.1,0
142.6,normal_flow.34,12.57,0.868,22.253,1
142.6,normal_flow.35,7.358,2.114,4.362,0
142.6,normal_flow.36,9.536,-1.35,62.863,2
142.6,normal_flow.37,9.349,2.014,23.929,2
142.6,normal_flow.38,0.26,2.6,5.126,0
142.7,normal_flow.34,12.652,0.819,23.518,1
142.7,normal_flow.35,7.564,2.056,5.118,0
142.7,normal_flow.36,9.389,-1.477,63.802,2
142.7,normal_flow.37,9.545,1.956,24.884,2
142.7,normal_flow.38,0.52,2.6,5.178,1
142.8,normal_flow.34,12.73,0.772,24.791,1
142.8,normal_flow.35,7.763,1.995,5.895,0
142.8,normal_flow.36,9.228,-1.605,64.725,2
142.8,normal_flow.37,9.734,1.895,25.857,2
142.8,normal_flow.38,0.78,2.6,5.256,1
142.9,normal_flow.34,12.802,0.727,26.071,1
142.9,normal_flow.35,7.956,1.931,6.69,0
142.9,normal_flow.36,9.055,-1.733,65.63,2
142.9,normal_flow.37,9.917,1.829,26.849,2
142.9,normal_flow.38,1.04,2.6,5.36,1
143.0,normal_flow.34,12.871,0.684,27.359,1
143.0,normal_flow.35,8.143,1.864,7.504,0
143.0,normal_flow.36,8.869,-1.86,66.517,2
143.0,normal_flow.37,10.093,1.76,27.858,2
143.0,normal_flow.38,1.3,2.599,5.49,1
143.1,normal_flow.34,12.935,0.643,28.652,1
143.1,normal_flow.35,8.322,1.795,8.337,0
143.1,normal_flow.36,8.67,-1.985,67.384,2
143.1,normal_flow.37,10.262,1.687,28.885,2
143.1,normal_flow.38,1.56,2.599,5.646,1
143.2,normal_flow.34,12.995,0.603,29.952,1
143.2,normal_flow.35,8.495,1.724,9.186,0
143.2,normal_flow.36,8.46,-2.107,68.23,2
143.2,normal_flow.37,10.423,1.61,29.927,2
143.2,normal_flow.38,1.82,2.598,5.828,2
143.3,normal_flow.34,13.052,0.566,31.257,1
143.3,normal_flow.35,8.66,1.651,10.052,0
143.3,normal_flow.36,8.237,-2.226,69.054,2
143.3,normal_flow.37,10.576,1.529,30.984,2
143.3,normal_flow.38,2.075,2.555,6.035,2
143.4,normal_flow.34,13.105,0.53,32.567,1
143.4,normal_flow.35,8.817,1.576,10.934,0
143.4,normal_flow.36,8.003,-2.34,69.854,2
143.4,normal_flow.37,10.72,1.445,32.057,2
143.4,normal_flow.38,2.331,2.558,6.268,2
143.5,normal_flow.34,13.155,0.496,33.883,1
143.5,normal_flow.35,8.967,1.502,11.831,0
143.5,normal_flow.36,7.758,-2.449,70.63,2
143.5,normal_flow.37,10.856,1.357,33.142,2
143.5,normal_flow.38,2.587,2.561,6.527,2
143.6,normal_flow.34,13.201,0.464,35.203,1
143.6,normal_flow.35,9.11,1.426,12.742,0
143.6,normal_flow.36,7.503,-2.55,71.38,2
143.6,normal_flow.37,10.983,1.265,34.24,2
143.6,normal_flow.38,2.843,2.563,6.812,2
143.7,normal_flow.34,13.244,0.434,36.527,1
143.7,normal_flow.35,9.245,1.352,13.666,0
143.7,normal_flow.36,7.239,-2.643,72.104,2
143.7,normal_flow.37,11.099,1.16,35.35,2
143.7,normal_flow.38,3.1,2.565,7.121,2
143.8,normal_flow.34,13.285,0.405,37.856,1
143.8,normal_flow.35,9.373,1.277,14.603,0
143.8,normal_flow.36,6.966,-2.725,72.801,2
143.8,normal_flow.37,11.202,1.036,36.47,2
143.8,normal_flow.38,3.356,2.566,7.457,2
143.9,normal_flow.34,13.323,0.378,39.188,1
143.9,normal_flow.35,9.493,1.204,15.553,0
143.9,normal_flow.36,6.687,-2.797,73.469,2
143.9,normal_flow.37,11.293,0.904,37.6,2
143.9,normal_flow.38,3.613,2.566,7.818,2
144.0,normal_flow.34,13.358,0.353,40.524,1
144.0,normal_flow.35,9.607,1.133,16.513,0
144.0,normal_flow.36,6.401,-2.856,74.11,2
144.0,normal_flow.37,11.369,0.765,38.737,2
144.0,normal_flow.38,3.869,2.565,8.205,2
144.1,normal_flow.34,13.391,0.329,41.863,1
144.1,normal_flow.35,9.713,1.063,17.485,0
144.1,normal_flow.36,6.111,-2.902,74.721,2
144.1,normal_flow.37,11.431,0.618,39.88,2
144.1,normal_flow.38,4.126,2.564,8.618,2
144.2,normal_flow.34,13.422,0.307,43.205,1
144.2,normal_flow.35,9.812,0.995,18.466,0
144.2,normal_flow.36,5.817,-2.934,75.302,2
144.2,normal_flow.37,11.477,0.464,41.027,2
144.2,normal_flow.38,4.382,2.563,9.056,2
144.3,normal_flow.34,13.45,0.286,44.55,1
144.3,normal_flow.35,9.905,0.93,19.456,0
144.3,normal_flow.36,5.522,-2.95,75.855,2
144.3,normal_flow.37,11.507,0.303,42.178,2
144.3,normal_flow.38,4.638,2.558,9.52,2
144.4,normal_flow.34,13.477,0.266,45.898,1
144.4,normal_flow.35,9.992,0.867,20.456,0
144.4,normal_flow.36,5.227,-2.951,76.377,2
144.4,normal_flow.37,11.521,0.135,43.33,2
144.4,normal_flow.38,4.893,2.549,10.009,2
144.5,normal_flow.34,13.502,0.247,47.248,1
144.5,normal_flow.35,10.073,0.807,0.343,1
144.5,normal_flow.36,4.934,-2.937,0.071,0
144.5,normal_flow.37,11.517,-0.039,44.482,2
144.5,normal_flow.38,5.147,2.538,10.524,2
144.6,normal_flow.34,13.525,0.23,48.6,1
144.6,normal_flow.35,10.258,1.851,1.369,1
144.6,normal_flow.36,4.635,-2.984,0.534,0
144.6,normal_flow.37,11.495,-0.218,45.631,2
144.6,normal_flow.38,5.399,2.525,11.064,2
144.7,normal_flow.34,13.546,0.214,49.955,1
144.7,normal_flow.35,10.437,1.795,2.412,1
144.7,normal_flow.36,4.346,-2.895,0.969,0
144.7,normal_flow.37,11.455,-0.405,46.777,2
144.7,normal_flow.38,5.65,2.51,11.629,2
144.8,normal_flow.34,13.566,0.199,51.312,1
144.8,normal_flow.35,10.611,1.737,3.474,1
144.8,normal_flow.36,4.065,-2.808,1.375,0
144.8,normal_flow.37,11.395,-0.594,47.916,2
144.8,normal_flow.38,5.899,2.493,12.219,2
144.9,normal_flow.34,13.584,0.185,52.67,1
144.9,normal_flow.35,10.779,1.678,4.551,1
144.9,normal_flow.36,3.793,-2.72,1.755,0
144.9,normal_flow.37,11.317,-0.785,49.048,2
144.9,normal_flow.38,6.147,2.473,12.833,2
145.0,normal_flow.34,13.601,0.171,54.03,1
145.0,normal_flow.35,10.941,1.618,5.645,1
145.0,normal_flow.36,4.046,2.531,2.159,0
145.0,normal_flow.37,11.219,-0.978,50.17,2
145.0,normal_flow.38,6.392,2.451,13.472,2
145.1,normal_flow.34,13.617,0.159,55.392,1
145.1,normal_flow.35,11.096,1.558,6.755,1
145.1,normal_flow.36,4.298,2.52,2.589,0
145.1,normal_flow.37,11.124,-0.955,51.282,2
145.1,normal_flow.38,6.635,2.434,14.136,2
145.2,normal_flow.34,13.632,0.148,56.755,1
145.2,normal_flow.35,11.246,1.497,7.88,1
145.2,normal_flow.36,4.549,2.505,3.044,0
145.2,normal_flow.37,11.031,-0.928,52.385,2
145.2,normal_flow.38,6.876,2.414,14.824,2
145.3,normal_flow.34,13.646,0.137,58.12,1
145.3,normal_flow.35,11.39,1.436,9.019,1
145.3,normal_flow.36,4.797,2.487,3.524,0
145.3,normal_flow.37,10.941,-0.899,53.48,2
145.3,normal_flow.38,7.115,2.387,15.535,2
145.4,normal_flow.34,13.658,0.127,59.486,1
145.4,normal_flow.35,11.527,1.375,10.171,1
145.4,normal_flow.36,5.044,2.466,4.028,0
145.4,normal_flow.37,10.854,-0.866,54.565,2
145.4,normal_flow.38,7.351,2.357,16.27,2
145.5,normal_flow.34,13.67,0.118,60.853,1
145.5,normal_flow.35,11.659,1.315,11.337,1
145.5,normal_flow.36,5.288,2.441,4.557,0
145.5,normal_flow.37,10.771,-0.831,55.642,2
145.5,normal_flow.38,7.583,2.325,17.029,2
145.6,normal_flow.34,13.681,0.109,62.221,1
145.6,normal_flow.35,11.784,1.255,12.516,1
145.6,normal_flow.36,5.529,2.413,5.11,0
145.6,normal_flow.37,10.692,-0.793,56.711,2
145.6,normal_flow.38,7.812,2.29,17.81,2
145.7,normal_flow.34,13.691,0.101,63.59,1
145.7,normal_flow.35,11.904,1.196,13.706,1
145.7,normal_flow.36,5.767,2.38,5.687,0
145.7,normal_flow.37,10.616,-0.755,57.773,2
145.7,normal_flow.38,8.037,2.251,18.614,2
145.8,normal_flow.34,13.701,0.094,64.96,1
145.8,normal_flow.35,12.018,1.138,14.908,1
145.8,normal_flow.36,6.002,2.344,0.257,0
145.8,normal_flow.37,10.524,-0.922,58.825,2
145.8,normal_flow.38,8.258,2.209,19.439,2
145.9,normal_flow.34,13.709,0.087,66.331,1
145.9,normal_flow.35,12.126,1.081,16.12,1
145.9,normal_flow.36,6.232,2.303,0.88,0
145.9,normal_flow.37,10.415,-1.09,59.867,2
145.9,normal_flow.38,8.475,2.164,20.287,2
146.0,normal_flow.34,13.717,0.081,67.703,1
146.0,normal_flow.35,12.228,1.026,17.343,1
146.0,normal_flow.36,6.458,2.258,1.526,0
146.0,normal_flow.37,10.289,-1.257,60.896,2
146.0,normal_flow.38,8.686,2.116,21.156,2
146.1,normal_flow.34,13.725,0.075,69.075,1
146.1,normal_flow.35,12.326,0.971,18.576,1
146.1,normal_flow.36,6.679,2.209,2.194,0
146.1,normal_flow.37,10.147,-1.425,61.911,2
146.1,normal_flow.38,8.893,2.064,22.045,2
146.2,normal_flow.34,13.732,0.069,70.448,1
146.2,normal_flow.35,12.417,0.919,19.818,1
146.2,normal_flow.36,6.894,2.155,2.883,0
146.2,normal_flow.37,9.988,-1.591,62.909,2
146.2,normal_flow.38,9.094,2.009,22.954,2
146.3,normal_flow.34,13.738,0.064,71.822,1
146.3,normal_flow.35,12.504,0.868,21.068,1
146.3,normal_flow.36,7.104,2.098,3.593,0
146.3,normal_flow.37,9.812,-1.754,63.891,2
146.3,normal_flow.38,9.289,1.95,23.883,2
146.3,normal_flow.39,0.0,0.0,5.1,0
146.4,normal_flow.35,12.586,0.819,22.327,1
146.4,normal_flow.36,7.308,2.036,4.324,0
146.4,normal_flow.37,9.621,-1.914,64.853,2
146.4,normal_flow.38,9.477,1.888,24.831,2
146.4,normal_flow.39,0.26,2.6,5.126,0
146.5,normal_flow.35,12.684,0.979,23.595,1
146.5,normal_flow.36,7.505,1.971,5.075,0
146.5,normal_flow.37,9.414,-2.07,65.794,2
146.5,normal_flow.38,9.66,1.822,25.797,2
146.5,normal_flow.39,0.52,2.6,5.178,1
146.6,normal_flow.35,12.777,0.928,24.873,1
146.6,normal_flow.36,7.695,1.903,5.844,0
146.6,normal_flow.37,9.192,-2.219,66.713,2
146.6,normal_flow.38,9.835,1.753,26.78,2
146.6,normal_flow.39,0.78,2.6,5.256,1
146.7,normal_flow.35,12.865,0.878,26.159,1
146.7,normal_flow.36,7.878,1.832,6.632,0
146.7,normal_flow.37,8.956,-2.361,67.609,2
146.7,normal_flow.38,10.003,1.68,27.78,2
146.7,normal_flow.39,1.04,2.6,5.36,1
146.8,normal_flow.35,12.948,0.83,27.454,1
146.8,normal_flow.36,8.054,1.759,7.437,0
146.8,normal_flow.37,8.707,-2.496,68.48,2
146.8,normal_flow.38,10.163,1.604,28.797,2
146.8,normal_flow.39,1.3,2.599,5.49,1
146.9,normal_flow.35,13.026,0.784,28.757,1
146.9,normal_flow.36,8.223,1.684,8.26,0
146.9,normal_flow.37,8.445,-2.62,69.324,2
146.9,normal_flow.38,10.316,1.525,29.828,2
146.9,normal_flow.39,1.56,2.598,5.646,1
147.0,normal_flow.35,13.1,0.74,30.067,1
147.0,normal_flow.36,8.383,1.607,9.098,0
147.0,normal_flow.37,8.171,-2.734,70.141,2
147.0,normal_flow.38,10.46,1.442,30.874,2
147.0,normal_flow.39,1.819,2.597,5.828,2
147.1,normal_flow.35,13.17,0.697,31.384,1
147.1,normal_flow.36,8.536,1.529,9.952,0
147.1,normal_flow.37,7.888,-2.836,70.93,2
147.1,normal_flow.38,10.596,1.357,31.934,2
147.1,normal_flow.39,2.075,2.558,6.035,2
147.2,normal_flow.35,13.235,0.656,32.707,1
147.2,normal_flow.36,8.681,1.451,10.82,0
147.2,normal_flow.37,7.595,-2.924,71.689,2
147.2,normal_flow.38,10.723,1.269,33.006,2
147.2,normal_flow.39,2.331,2.561,6.269,2
147.3,normal_flow.35,13.297,0.617,34.037,1
147.3,normal_flow.36,8.819,1.373,11.702,0
147.3,normal_flow.37,7.295,-2.999,72.419,2
147.3,normal_flow.38,10.84,1.178,34.09,2
147.3,normal_flow.39,2.588,2.562,6.527,2
147.4,normal_flow.35,13.355,0.58,35.372,1
147.4,normal_flow.36,8.948,1.295,12.596,0
147.4,normal_flow.37,6.989,-3.059,73.118,2
147.4,normal_flow.38,10.949,1.084,35.185,2
147.4,normal_flow.39,2.844,2.563,6.812,2
147.5,normal_flow.35,13.41,0.545,36.713,1
147.5,normal_flow.36,9.07,1.218,13.503,0
147.5,normal_flow.37,6.679,-3.104,73.786,2
147.5,normal_flow.38,11.047,0.982,36.29,2
147.5,normal_flow.39,3.1,2.563,7.122,2
147.6,normal_flow.35,13.461,0.511,38.059,1
147.6,normal_flow.36,9.184,1.143,14.422,0
147.6,normal_flow.37,6.365,-3.134,74.422,2
147.6,normal_flow.38,11.132,0.851,37.403,2
147.6,normal_flow.39,3.357,2.562,7.457,2
147.7,normal_flow.35,13.509,0.479,39.41,1
147.7,normal_flow.36,9.291,1.07,15.351,0
147.7,normal_flow.37,6.051,-3.148,75.027,2
147.7,normal_flow.38,11.203,0.713,38.523,2
147.7,normal_flow.39,3.613,2.56,7.819,2
147.8,normal_flow.35,13.554,0.449,40.766,1
147.8,normal_flow.36,9.391,0.999,16.29,0
147.8,normal_flow.37,5.736,-3.146,75.601,2
147.8,normal_flow.38,11.26,0.57,39.649,2
147.8,normal_flow.39,3.868,2.557,8.205,2
147.9,normal_flow.35,13.595,0.42,42.125,1
147.9,normal_flow.36,9.484,0.931,17.239,0
147.9,normal_flow.37,5.423,-3.128,76.143,2
147.9,normal_flow.38,11.303,0.422,40.78,2
147.9,normal_flow.39,4.124,2.553,8.618,2
148.0,normal_flow.35,13.635,0.393,43.489,1
148.0,normal_flow.36,9.571,0.865,18.196,0
148.0,normal_flow.37,5.114,-3.096,76.655,2
148.0,normal_flow.38,11.329,0.268,41.913,2
148.0,normal_flow.39,4.378,2.547,9.056,2
148.1,normal_flow.35,13.671,0.367,44.856,1
148.1,normal_flow.36,9.651,0.803,19.161,0
148.1,normal_flow.37,4.809,-3.05,0.335,0
148.1,normal_flow.38,11.34,0.11,43.047,2
148.1,normal_flow.39,4.632,2.536,9.519,2
148.2,normal_flow.35,13.706,0.343,46.226,1
148.2,normal_flow.36,9.725,0.743,20.133,0
148.2,normal_flow.37,4.507,-3.022,0.786,0
148.2,normal_flow.38,11.335,-0.052,44.18,2
148.2,normal_flow.39,4.884,2.519,10.007,2
148.3,normal_flow.35,13.738,0.32,47.6,1
148.3,normal_flow.36,9.794,0.687,21.113,0
148.3,normal_flow.37,4.213,-2.93,1.207,0
148.3,normal_flow.38,11.313,-0.219,45.311,2
148.3,normal_flow.39,5.134,2.501,10.521,2
148.4,normal_flow.35,13.768,0.299,48.977,1
148.4,normal_flow.36,9.857,0.633,0.978,1
148.4,normal_flow.37,3.93,-2.835,1.601,0
148.4,normal_flow.38,11.274,-0.388,46.439,2
148.4,normal_flow.39,5.382,2.48,11.059,2
148.5,normal_flow.35,13.796,0.279,50.356,1
148.5,normal_flow.36,10.038,1.801,1.982,1
148.5,normal_flow.37,4.183,2.526,2.019,0
148.5,normal_flow.38,11.218,-0.56,47.561,2
148.5,normal_flow.39,5.628,2.456,11.622,2
148.6,normal_flow.35,13.822,0.26,51.739,1
148.6,normal_flow.36,10.212,1.741,3.003,1
148.6,normal_flow.37,4.435,2.519,2.462,0
148.6,normal_flow.38,11.163,-0.555,48.677,2
148.6,normal_flow.39,5.871,2.435,12.209,2
148.7,normal_flow.35,13.846,0.242,53.123,1
148.7,normal_flow.36,10.38,1.68,4.041,1
148.7,normal_flow.37,4.686,2.512,2.931,0
148.7,normal_flow.38,11.108,-0.547,49.788,2
148.7,normal_flow.39,6.112,2.412,12.82,2
148.8,normal_flow.35,13.868,0.226,54.51,1
148.8,normal_flow.36,10.542,1.618,5.096,1
148.8,normal_flow.37,4.936,2.502,3.424,0
148.8,normal_flow.38,11.055,-0.535,50.893,2
148.8,normal_flow.39,6.35,2.381,13.455,2
148.9,normal_flow.35,13.889,0.21,55.899,1
148.9,normal_flow.36,10.697,1.556,6.165,1
148.9,normal_flow.37,5.185,2.49,3.943,0
148.9,normal_flow.38,11.003,-0.52,51.994,2
148.9,normal_flow.39,6.585,2.346,14.113,2
149.0,normal_flow.35,13.909,0.196,57.29,1
149.0,normal_flow.36,10.846,1.493,7.25,1
149.0,normal_flow.37,5.433,2.477,4.486,0
149.0,normal_flow.38,10.953,-0.502,53.089,2
149.0,normal_flow.39,6.816,2.308,14.795,2
149.1,normal_flow.35,13.927,0.182,58.683,1
149.1,normal_flow.36,10.989,1.43,8.349,1
149.1,normal_flow.37,5.679,2.461,5.054,0
149.1,normal_flow.38,10.904,-0.482,54.179,2
149.1,normal_flow.39,7.042,2.267,15.499,2
149.2,normal_flow.35,13.944,0.169,60.077,1
149.2,normal_flow.36,11.126,1.367,9.461,1
149.2,normal_flow.37,5.923,2.443,5.646,0
149.2,normal_flow.38,10.842,-0.621,55.264,2
149.2,normal_flow.39,7.264,2.221,16.226,2
149.3,normal_flow.35,13.96,0.158,61.473,1
149.3,normal_flow.36,11.257,1.305,10.587,1
149.3,normal_flow.37,6.165,2.423,0.233,0
149.3,normal_flow.38,10.766,-0.761,56.34,2
149.3,normal_flow.39,7.482,2.172,16.974,2
149.4,normal_flow.35,13.974,0.146,62.87,1
149.4,normal_flow.36,11.381,1.243,11.725,1
149.4,normal_flow.37,6.405,2.4,0.873,0
149.4,normal_flow.38,10.676,-0.902,57.408,2
149.4,normal_flow.39,7.694,2.12,17.743,2
149.5,normal_flow.35,13.988,0.136,64.269,1
149.5,normal_flow.36,11.499,1.182,12.875,1
149.5,normal_flow.37,6.643,2.374,1.538,0
149.5,normal_flow.38,10.571,-1.045,58.465,2
149.5,normal_flow.39,7.9,2.063,18.533,2
149.6,normal_flow.35,14.001,0.127,65.669,1
149.6,normal_flow.36,11.611,1.122,14.036,1
149.6,normal_flow.37,6.877,2.346,2.225,0
149.6,normal_flow.38,10.453,-1.188,59.51,2
149.6,normal_flow.39,8.1,2.004,19.343,2
149.7,normal_flow.35,14.012,0.118,67.07,1
149.7,normal_flow.36,11.718,1.064,15.208,1
149.7,normal_flow.37,7.109,2.315,2.936,0
149.7,normal_flow.38,10.319,-1.332,60.542,2
149.7,normal_flow.39,8.294,1.94,20.173,2
149.8,normal_flow.35,14.023,0.109,68.473,1
149.8,normal_flow.36,11.818,1.007,16.39,1
149.8,normal_flow.37,7.337,2.28,3.67,0
149.8,normal_flow.38,10.172,-1.475,61.559,2
149.8,normal_flow.39,8.482,1.874,21.021,2
149.9,normal_flow.35,14.034,0.101,69.876,1
149.9,normal_flow.36,11.913,0.951,17.581,1
149.9,normal_flow.37,7.561,2.243,4.426,0
149.9,normal_flow.38,10.01,-1.619,62.56,2
149.9,normal_flow.39,8.662,1.804,21.887,2
150.0,normal_flow.35,14.043,0.094,71.28,1
150.0,normal_flow.36,12.003,0.898,18.781,1
150.0,normal_flow.37,7.782,2.203,5.204,0
150.0,normal_flow.38,9.834,-1.761,63.544,2
150.0,normal_flow.39,8.835,1.732,22.771,2
150.0,normal_flow.40,0.0,0.0,5.1,0
150.1,normal_flow.35,14.052,0.087,72.686,1
150.1,normal_flow.36,12.088,0.846,19.99,1
150.1,normal_flow.37,7.998,2.16,6.004,0
150.1,normal_flow.38,9.644,-1.901,64.508,2
150.1,normal_flow.39,9.001,1.657,23.671,2
150.1,normal_flow.40,0.26,2.6,5.126,0
150.2,normal_flow.36,12.167,0.796,21.207,1
150.2,normal_flow.37,8.209,2.114,6.825,0
150.2,normal_flow.38,9.44,-2.038,65.452,2
150.2,normal_flow.39,9.159,1.579,24.587,2
150.2,normal_flow.40,0.52,2.6,5.178,1
150.3,normal_flow.36,12.257,0.893,22.433,1
150.3,normal_flow.37,8.416,2.066,7.666,0
150.3,normal_flow.38,9.223,-2.172,66.374,2
150.3,normal_flow.39,9.309,1.5,25.518,2
150.3,normal_flow.40,0.78,2.6,5.256,1
150.4,normal_flow.36,12.341,0.843,23.667,1
150.4,normal_flow.37,8.617,2.015,8.528,0
150.4,normal_flow.38,8.993,-2.301,67.274,2
150.4,normal_flow.39,9.451,1.419,26.463,2
150.4,normal_flow.40,1.04,2.6,5.36,1
150.5,normal_flow.36,12.42,0.794,24.909,1
150.5,normal_flow.37,8.813,1.962,9.41,0
150.5,normal_flow.38,8.75,-2.424,68.149,2
150.5,normal_flow.39,9.585,1.337,27.421,2
150.5,normal_flow.40,1.3,2.599,5.49,1
150.6,normal_flow.36,12.495,0.747,26.158,1
150.6,normal_flow.37,9.004,1.906,10.31,0
150.6,normal_flow.38,8.496,-2.541,68.998,2
150.6,normal_flow.39,9.71,1.254,28.392,2
150.6,normal_flow.40,1.56,2.599,5.646,1
150.7,normal_flow.36,12.565,0.702,27.415,1
150.7,normal_flow.37,9.189,1.849,11.229,0
150.7,normal_flow.38,8.231,-2.65,69.822,2
150.7,normal_flow.39,9.827,1.17,29.375,2
150.7,normal_flow.40,1.819,2.598,5.828,2
150.8,normal_flow.36,12.631,0.659,28.678,1
150.8,normal_flow.37,9.368,1.79,12.166,0
150.8,normal_flow.38,7.956,-2.749,70.617,2
150.8,normal_flow.39,9.922,0.947,30.367,2
150.8,normal_flow.40,2.075,2.552,6.035,2
150.9,normal_flow.36,12.693,0.618,29.947,1
150.9,normal_flow.37,9.541,1.729,13.12,0
150.9,normal_flow.38,7.673,-2.838,71.384,2
150.9,normal_flow.39,10.007,0.858,31.368,2
150.9,normal_flow.40,2.33,2.555,6.268,2
151.0,normal_flow.36,12.751,0.579,31.222,1
151.0,normal_flow.37,9.707,1.666,14.09,0
151.0,normal_flow.38,7.381,-2.916,72.123,2
151.0,normal_flow.39,10.084,0.77,32.376,2
151.0,normal_flow.40,2.586,2.558,6.527,2
151.1,normal_flow.36,12.805,0.542,32.503,1
151.1,normal_flow.37,9.868,1.603,15.077,0
151.1,normal_flow.38,7.083,-2.981,72.831,2
151.1,normal_flow.39,10.153,0.682,33.391,2
151.1,normal_flow.40,2.842,2.56,6.811,2
151.2,normal_flow.36,12.856,0.506,33.788,1
151.2,normal_flow.37,10.021,1.539,16.079,0
151.2,normal_flow.38,6.78,-3.033,73.509,2
151.2,normal_flow.39,10.212,0.594,34.413,2
151.2,normal_flow.40,3.098,2.561,7.121,2
151.3,normal_flow.36,12.903,0.473,35.079,1
151.3,normal_flow.37,10.169,1.475,17.096,0
151.3,normal_flow.38,6.472,-3.071,74.156,2
151.3,normal_flow.39,10.263,0.507,35.439,2
151.3,normal_flow.40,3.354,2.562,7.456,2
